# entry,difficulty_entry_1,difficulty_entry_2,difficulty_entry_3,KillCredit1,KillCredit2,name,subname,IconName,gossip_menu_id,minlevel,maxlevel,exp,faction,npcflag,speed_walk,speed_run,speed_swim,speed_flight,detection_range,rank,dmgschool,DamageModifier,BaseAttackTime,RangeAttackTime,BaseVariance,RangeVariance,unit_class,unit_flags,unit_flags2,dynamicflags,family,type,type_flags,lootid,pickpocketloot,skinloot,PetSpellDataId,VehicleId,mingold,maxgold,AIName,MovementType,HoverHeight,HealthModifier,ManaModifier,ArmorModifier,ExperienceModifier,RacialLeader,movementId,RegenHealth,CreatureImmunitiesId,flags_extra,ScriptName,VerifiedBuild,model_idx,display_id,display_scale,model_probability,model_verified_build
21424,0,0,0,0,0,Terokkar - Bone Wastes - Draenei Soul,,\N,0,1,1,0,35,0,0.8,2,1,1,20,0,0,1,2000,2000,1,1,1,0,2048,0,0,10,0,0,0,0,0,0,0,0,,0,1,1,1,1,1,0,181,1,0,0,,12340,3,20289,1,1,51831
21425,0,0,0,0,0,Nexus-King Salhadaar,\N,\N,0,72,72,1,1796,0,1.48,1.14286,1,1,20,1,0,3,2000,2000,1,1,2,0,2048,0,0,7,0,21425,0,0,0,0,0,0,SmartAI,1,1,3,15,1,1,0,213,1,0,0,,12340,0,19633,1,1,12340
21426,0,0,0,0,0,Gnome Defender - 209,Razak's Roughriders,\N,0,70,70,1,1802,0,1,1.14286,1,1,20,1,0,1.2,2000,2000,1,1,1,64,2048,0,0,9,0,0,0,0,0,0,0,0,,1,1,7,2,1,1,0,0,1,0,2,,12340,0,6774,1,1,12340
21427,0,0,0,0,0,Strider Jock,Razak's Roughriders,\N,0,70,70,1,1802,0,1,1.38571,1,1,20,1,0,3,2000,2000,1,1,1,33559040,2048,0,0,7,0,0,0,0,0,0,0,0,,1,1,3,1,1,1,0,0,1,0,2,,12340,0,20085,1,1,51831
21427,0,0,0,0,0,Strider Jock,Razak's Roughriders,\N,0,70,70,1,1802,0,1,1.38571,1,1,20,1,0,3,2000,2000,1,1,1,33559040,2048,0,0,7,0,0,0,0,0,0,0,0,,1,1,3,1,1,1,0,0,1,0,2,,12340,1,20086,1,1,51831
21427,0,0,0,0,0,Strider Jock,Razak's Roughriders,\N,0,70,70,1,1802,0,1,1.38571,1,1,20,1,0,3,2000,2000,1,1,1,33559040,2048,0,0,7,0,0,0,0,0,0,0,0,,1,1,3,1,1,1,0,0,1,0,2,,12340,2,20087,1,1,51831
21427,0,0,0,0,0,Strider Jock,Razak's Roughriders,\N,0,70,70,1,1802,0,1,1.38571,1,1,20,1,0,3,2000,2000,1,1,1,33559040,2048,0,0,7,0,0,0,0,0,0,0,0,,1,1,3,1,1,1,0,0,1,0,2,,12340,3,20088,1,1,51831
21428,0,0,0,0,0,Corrupted Water Elemental,,\N,0,70,70,1,16,0,1,1.42857,1,1,20,0,4,0.32,2000,2000,1,1,2,0,2048,0,0,4,0,0,0,0,0,0,0,0,,1,1,0.1,1,1,1,0,144,1,-6,0,,12340,0,4606,1,1,51831
21429,0,0,0,0,0,Bone Wastes - Sealed Coffin Trigger 01,\N,\N,0,60,60,1,114,0,1,1.14286,1,1,20,0,0,1,2000,2000,1,1,1,33554688,2048,0,0,10,0,0,0,0,0,0,0,0,,0,1,1.35,1,1,1,0,0,1,0,130,,12340,0,16480,1,1,12340
21429,0,0,0,0,0,Bone Wastes - Sealed Coffin Trigger 01,\N,\N,0,60,60,1,114,0,1,1.14286,1,1,20,0,0,1,2000,2000,1,1,1,33554688,2048,0,0,10,0,0,0,0,0,0,0,0,,0,1,1.35,1,1,1,0,0,1,0,130,,12340,1,20024,1,1,12340
21430,0,0,0,0,0,Unliving Draenei,,\N,0,65,65,1,14,0,1.125,1.14286,1,1,20,0,0,2,2000,2000,1,1,1,0,2048,0,0,6,2,0,0,0,0,0,0,0,,1,1,1,1,1,1,0,0,1,-93,0,,12340,0,20289,1,1,51831
21430,0,0,0,0,0,Unliving Draenei,,\N,0,65,65,1,14,0,1.125,1.14286,1,1,20,0,0,2,2000,2000,1,1,1,0,2048,0,0,6,2,0,0,0,0,0,0,0,,1,1,1,1,1,1,0,0,1,-93,0,,12340,1,20288,1,1,51831
21430,0,0,0,0,0,Unliving Draenei,,\N,0,65,65,1,14,0,1.125,1.14286,1,1,20,0,0,2,2000,2000,1,1,1,0,2048,0,0,6,2,0,0,0,0,0,0,0,,1,1,1,1,1,1,0,0,1,-93,0,,12340,2,20288,1,1,51831
21430,0,0,0,0,0,Unliving Draenei,,\N,0,65,65,1,14,0,1.125,1.14286,1,1,20,0,0,2,2000,2000,1,1,1,0,2048,0,0,6,2,0,0,0,0,0,0,0,,1,1,1,1,1,1,0,0,1,-93,0,,12340,3,20289,1,1,51831
21432,0,0,0,0,0,Almaador,Sha'tari Quartermaster,\N,0,70,70,1,1741,128,1,1.14286,1,1,20,0,0,1,2000,2000,1,1,1,33024,2048,0,0,7,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,0,0,1,0,2,,12340,0,20290,1,1,12340
21434,0,0,0,0,0,Gordie,\N,\N,0,12,12,0,35,0,1,1.14286,1,1,20,0,0,1,2000,2000,1,1,1,768,2048,0,0,7,0,0,0,0,0,0,0,0,,0,1,50,1,1,1,0,0,1,0,2,,12340,0,79,1,1,51831
21435,0,0,0,0,0,Shadow Horror,,\N,0,68,68,1,16,0,1,1.14286,1,1,20,0,0,1.75,2000,2000,1,1,1,0,2048,0,0,4,0,0,0,0,0,0,0,0,,1,1,0.1,1,1,1,0,0,1,0,0,,12340,0,4870,1,1,51831
21436,0,0,0,0,0,Tempest Keep Prison Alpha Pod Target,\N,\N,0,1,1,0,954,0,1,1.14286,1,1,20,0,0,4.6,2000,2000,1,1,1,33555200,2048,0,0,10,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,0,0,1,0,130,,12340,0,1126,1,1,12340
21436,0,0,0,0,0,Tempest Keep Prison Alpha Pod Target,\N,\N,0,1,1,0,954,0,1,1.14286,1,1,20,0,0,4.6,2000,2000,1,1,1,33555200,2048,0,0,10,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,0,0,1,0,130,,12340,1,15880,1,1,51831
21437,0,0,0,0,0,Tempest Keep Prison Beta Pod Target,\N,\N,0,1,1,0,954,0,1,1.14286,1,1,20,0,0,4.6,2000,2000,1,1,1,33555200,2048,0,0,10,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,0,0,1,0,130,,12340,0,1126,1,1,12340
21437,0,0,0,0,0,Tempest Keep Prison Beta Pod Target,\N,\N,0,1,1,0,954,0,1,1.14286,1,1,20,0,0,4.6,2000,2000,1,1,1,33555200,2048,0,0,10,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,0,0,1,0,130,,12340,1,15880,1,1,51831
21438,0,0,0,0,0,Tempest Keep Prison Delta Pod Target,\N,\N,0,1,1,0,954,0,1,1.14286,1,1,20,0,0,4.6,2000,2000,1,1,1,33555200,2048,0,0,10,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,0,0,1,0,130,,12340,0,1126,1,1,12340
21438,0,0,0,0,0,Tempest Keep Prison Delta Pod Target,\N,\N,0,1,1,0,954,0,1,1.14286,1,1,20,0,0,4.6,2000,2000,1,1,1,33555200,2048,0,0,10,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,0,0,1,0,130,,12340,1,15880,1,1,51831
21439,0,0,0,0,0,Tempest Keep Prison Gamma Pod Target,\N,\N,0,1,1,0,954,0,1,1.14286,1,1,20,0,0,4.6,2000,2000,1,1,1,33555200,2048,0,0,10,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,0,0,1,0,130,,12340,0,1126,1,1,12340
21439,0,0,0,0,0,Tempest Keep Prison Gamma Pod Target,\N,\N,0,1,1,0,954,0,1,1.14286,1,1,20,0,0,4.6,2000,2000,1,1,1,33555200,2048,0,0,10,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,0,0,1,0,130,,12340,1,15880,1,1,51831
21440,0,0,0,0,0,Tempest Keep Prison Boss Pod Target,\N,\N,0,1,1,0,954,0,1,1.14286,1,1,20,0,0,4.6,2000,2000,1,1,1,33555200,2048,0,0,10,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,0,0,1,0,130,,12340,0,1126,1,1,12340
21440,0,0,0,0,0,Tempest Keep Prison Boss Pod Target,\N,\N,0,1,1,0,954,0,1,1.14286,1,1,20,0,0,4.6,2000,2000,1,1,1,33555200,2048,0,0,10,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,0,0,1,0,130,,12340,1,15880,1,1,51831
21441,0,0,0,0,0,Station Sharpshooter,,\N,0,70,70,1,1802,0,1,1.14286,1,1,20,0,0,1.8,2000,2000,1,1,1,4096,2048,0,0,7,0,0,0,0,0,0,0,0,SmartAI,1,1,2,1,1,1,0,0,1,0,0,,12340,0,20085,1,1,51831
21441,0,0,0,0,0,Station Sharpshooter,,\N,0,70,70,1,1802,0,1,1.14286,1,1,20,0,0,1.8,2000,2000,1,1,1,4096,2048,0,0,7,0,0,0,0,0,0,0,0,SmartAI,1,1,2,1,1,1,0,0,1,0,0,,12340,1,20087,1,1,51831
21443,0,0,0,0,0,Bone Wastes - Orb Waypoint 01,\N,\N,0,60,60,1,35,0,1,1.14286,1,1,20,0,0,0.4,2000,2000,1,1,1,33555200,2048,0,0,10,0,0,0,0,0,0,0,0,,1,1,1.35,1,1,1,0,0,1,0,130,,12340,0,16480,1,1,12340
21443,0,0,0,0,0,Bone Wastes - Orb Waypoint 01,\N,\N,0,60,60,1,35,0,1,1.14286,1,1,20,0,0,0.4,2000,2000,1,1,1,33555200,2048,0,0,10,0,0,0,0,0,0,0,0,,1,1,1.35,1,1,1,0,0,1,0,130,,12340,1,19595,1,1,51831
21444,0,0,0,0,0,Tempixx Finagler,Temporary Karazhan Key Vendor,\N,0,54,54,0,35,0,1.125,1.14286,1,1,20,0,0,1,2000,2000,1,1,1,0,2048,0,0,7,0,0,0,0,0,0,0,0,,1,1,1.3,1,1,1,0,0,1,0,2,,12340,0,10739,1,1,12340
21445,0,0,0,0,0,Bone Wastes - White Nether Orb,\N,\N,0,1,1,0,35,0,0.8,2,1,1,20,0,0,1,2000,2000,1,1,1,33554432,2048,0,0,10,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,0,181,1,0,130,,12340,0,1126,1,1,12340
21445,0,0,0,0,0,Bone Wastes - White Nether Orb,\N,\N,0,1,1,0,35,0,0.8,2,1,1,20,0,0,1,2000,2000,1,1,1,33554432,2048,0,0,10,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,0,181,1,0,130,,12340,1,11686,1,1,51831
21446,0,0,0,0,0,Bladespire Evil Spirit,,\N,0,66,66,1,16,0,1.11111,1.14286,1,1,20,0,0,2,1400,2000,1,1,1,0,2048,0,0,6,0,0,0,0,0,0,0,0,,1,1,1.25,1,1,1,0,0,1,-93,0,,12340,0,10771,1,1,12340
21447,0,0,0,0,0,Blade's Edge - Toshley's - Def Gun Attack Origin,,\N,0,1,1,0,1802,0,1,1.14286,1,1,20,0,0,1,2000,2000,1,1,1,33555200,2048,0,0,10,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,0,0,1,0,130,,12340,0,4626,1,1,12340
21447,0,0,0,0,0,Blade's Edge - Toshley's - Def Gun Attack Origin,,\N,0,1,1,0,1802,0,1,1.14286,1,1,20,0,0,1,2000,2000,1,1,1,33555200,2048,0,0,10,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,0,0,1,0,130,,12340,1,17200,1,1,51831
21448,0,0,0,0,0,Gadgetzan Sniper,\N,\N,0,67,67,1,475,0,1,1.42857,1,1,20,0,0,1,2000,2000,1,1,1,32768,2048,0,0,7,0,0,0,0,0,0,0,0,,1,1,2,1,1,1,0,144,1,0,65536,,12340,0,11375,1,1,51831
21448,0,0,0,0,0,Gadgetzan Sniper,\N,\N,0,67,67,1,475,0,1,1.42857,1,1,20,0,0,1,2000,2000,1,1,1,32768,2048,0,0,7,0,0,0,0,0,0,0,0,,1,1,2,1,1,1,0,144,1,0,65536,,12340,1,11376,1,1,51831
21448,0,0,0,0,0,Gadgetzan Sniper,\N,\N,0,67,67,1,475,0,1,1.42857,1,1,20,0,0,1,2000,2000,1,1,1,32768,2048,0,0,7,0,0,0,0,0,0,0,0,,1,1,2,1,1,1,0,144,1,0,65536,,12340,2,11377,1,1,51831
21449,0,0,0,0,0,Cursed Spirit,,\N,0,66,66,1,16,0,1.11111,1.14286,1,1,20,0,0,0.3,2000,2000,1,1,1,0,2048,0,0,6,0,0,0,0,0,0,0,0,,0,1,1.5,1,1,1,0,0,1,-93,0,,12340,0,11649,1,1,12340
21450,0,0,0,0,0,Skethyl Owl,\N,\N,0,68,69,1,1738,0,1,1.14286,1,1,20,0,0,1,2000,2000,1,1,1,32768,2048,0,0,6,0,21450,0,0,0,0,0,0,SmartAI,1,1,1,1,1,1,0,0,1,-93,0,,12340,0,20293,1,1,12340
21451,0,0,0,0,0,Bone Wastes - Event Trigger A,\N,\N,0,60,60,0,35,0,1,1.14286,1,1,20,0,0,1,2000,2000,1,1,1,33555200,2048,0,0,10,0,0,0,0,0,0,0,0,,0,1,1.35,1,1,1,0,0,1,0,130,,12340,0,16480,1,1,12340
21451,0,0,0,0,0,Bone Wastes - Event Trigger A,\N,\N,0,60,60,0,35,0,1,1.14286,1,1,20,0,0,1,2000,2000,1,1,1,33555200,2048,0,0,10,0,0,0,0,0,0,0,0,,0,1,1.35,1,1,1,0,0,1,0,130,,12340,1,19595,1,1,51831
21452,0,0,0,0,0,Bloodmaul Evil Spirit,,\N,0,66,66,1,16,0,1.11111,1.14286,1,1,20,0,0,1.4,1400,2000,1,1,1,0,2048,0,0,6,0,0,0,0,0,0,0,0,,1,1,1.25,1,1,1,0,0,1,-93,0,,12340,0,10771,1,1,12340
21453,0,0,0,0,0,Ashtongue Shaman,Servant of Illidan,\N,0,69,70,1,1813,0,1,1,1,1,20,0,0,1,2000,2000,1,1,2,32768,2048,0,0,7,0,21453,21453,0,0,0,177,236,SmartAI,1,1,1,1,1,1,0,0,1,0,0,,12340,0,20334,1,1,12340
21454,0,0,0,0,0,Ashtongue Warrior,Servant of Illidan,\N,0,69,70,1,1813,0,1,1,1,1,20,0,0,1,2000,2000,1,1,1,32768,2048,0,0,7,0,21454,21454,0,0,0,204,272,,1,1,1,1,1,1,0,0,1,0,0,,12340,0,20333,1,1,12340
21455,0,0,0,0,0,Ashtongue Worker,Servant of Illidan,\N,0,69,69,1,1813,0,1,1,1,1,20,0,0,1,2000,2000,1,1,1,32768,2048,0,0,7,0,21455,21455,0,0,0,200,266,SmartAI,1,1,1,1,1,1,0,0,1,0,0,,12340,0,20312,1,1,12340
21456,0,0,0,0,0,Ogre Building Bunny Small,\N,\N,0,70,70,1,35,0,1,1.14286,1,1,20,0,0,1,2000,2000,1,1,1,0,2048,0,0,10,0,0,0,0,0,0,0,0,,1,1,1,1,1.33,1,0,0,1,0,130,,12340,1,16946,1,1,12340
21457,0,0,0,0,0,[Unused] Greater Crust Burster Visual,,\N,0,66,67,1,14,0,1.125,1.14286,1,1,20,0,0,1,2000,2000,1,1,1,0,2048,0,0,10,0,0,0,0,0,0,0,0,,1,1,1.1,1,1,1,0,0,1,0,0,,12340,0,11686,1,1,12340
21458,0,0,0,0,0,Trayana,,\N,0,60,60,1,80,0,1.125,1.14286,1,1,20,0,0,2.5,2000,2000,1,1,1,0,2048,0,0,7,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,0,0,1,0,0,,12340,0,876,1,1,12340
21459,0,0,0,0,0,Wyrmcult Dragon Egg,,\N,0,65,66,1,1827,0,1.125,1.14286,1,1,20,0,0,1,2000,2000,1,1,1,0,2048,0,0,10,0,0,0,0,0,0,0,0,,1,1,0.1,1,1.33,1,0,0,1,0,0,,12340,0,20345,1,1,51831
21460,0,0,0,0,0,Tally Zapnabber,,\N,8303,67,68,1,1733,3,1,1.14286,1,1,20,0,0,1.75,2000,2000,1,1,1,512,2048,0,0,7,0,0,0,0,0,0,0,0,SmartAI,1,1,1,1,1,1,0,0,1,0,2,,12340,0,20081,1,1,51831
21461,0,0,0,0,0,Rally Zapnabber,Tally's Twin,\N,8304,67,68,1,1733,1,1,1.14286,1,1,20,0,0,2,2000,2000,1,1,1,512,2048,0,0,7,0,0,0,0,0,0,0,0,SmartAI,1,1,1,1,1,1,0,0,1,0,2,,12340,0,20081,1,1,51831
21462,0,0,0,0,0,Greater Felfire Diemetradon,\N,\N,0,68,69,1,14,0,1,1.14286,1,1,20,0,0,1,2000,2000,1,1,1,0,2048,0,0,1,0,21462,0,70068,0,0,0,0,SmartAI,1,1,1,1,0.98,1,0,0,1,0,0,,12340,0,20294,1,1,51831
21463,0,0,0,0,0,Bone Wastes - Portal Trigger,\N,\N,0,60,60,0,114,0,1,1.14286,1,1,20,0,0,1,2000,2000,1,1,1,33554688,2048,0,0,10,0,0,0,0,0,0,0,0,,0,1,1.35,1,1,1,0,0,1,0,130,,12340,0,16480,1,1,12340
21463,0,0,0,0,0,Bone Wastes - Portal Trigger,\N,\N,0,60,60,0,114,0,1,1.14286,1,1,20,0,0,1,2000,2000,1,1,1,33554688,2048,0,0,10,0,0,0,0,0,0,0,0,,0,1,1.35,1,1,1,0,0,1,0,130,,12340,1,20024,1,1,51831
21464,0,0,0,0,0,Ethereal Construct,,\N,0,1,1,1,190,0,1.125,1.14286,1,1,20,0,0,1,2000,2000,1,1,1,0,2048,0,0,7,0,0,0,0,0,0,0,0,,1,1,3,3,1.33,1,0,53,1,0,0,,12340,0,19251,1,1,12340
21465,0,0,0,0,0,David Wayne,,\N,8400,70,70,1,35,3,1,1.14286,1,1,20,1,0,1.25,2000,2000,1,1,2,0,2048,0,0,7,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,0,0,1,0,2,,12340,0,20296,1,1,12340
21466,21600,0,0,0,0,Harbinger Skyriss,\N,\N,0,72,72,1,16,0,1.6,1.71429,1,1,20,1,0,4,2000,2000,1,1,2,64,2048,0,0,10,72,0,0,0,0,0,0,0,SmartAI,1,1,3,10,1,1,0,167,1,-261,0,,12340,0,19943,1,1,12340
21467,21599,0,0,0,0,Harbinger Skyriss,\N,\N,0,72,72,1,16,0,1.6,1.71429,1,1,20,1,0,4,2000,2000,1,1,2,64,2048,0,0,10,72,0,0,0,0,0,0,0,SmartAI,1,1,6,10,1,1,0,167,1,-261,0,,12340,0,19943,1,1,12340
21468,0,0,0,0,0,Kaliri Totem,\N,\N,0,65,66,1,35,0,1.125,1.14286,1,1,20,0,0,0.43,2000,2000,1,1,1,0,2048,0,26,1,1,0,0,0,10709,0,0,0,,1,1,0.3,0.3,1,1,0,149,1,0,2,,12340,0,16724,1,1,51831
21469,0,0,0,0,0,Daranelle,\N,\N,0,60,60,1,80,2,1,1.14286,1,1,20,0,0,0.4,2000,2000,1,1,1,0,2048,0,0,7,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,0,0,1,0,0,npc_daranelle,12340,0,876,1,1,12340
21470,0,0,0,0,0,Angered Arakkoa Protector,,\N,0,11,11,0,1738,0,1.125,1.14286,1,1,20,0,0,1,2000,2000,1,1,1,0,2048,0,26,1,1,0,0,0,10856,0,0,0,,1,1,0.5,0.5,1,1,0,149,1,0,0,,12340,0,20300,1,1,51831
21471,0,0,0,0,0,Stormer Ewan Wildwing,\N,\N,0,70,70,1,1732,2,1,1.14286,1,1,20,0,0,0.5,2000,2000,1,1,1,4096,2048,0,0,7,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,0,0,1,0,2,,12340,0,20301,1,1,12340
21472,0,0,0,0,0,Gryphonrider Nordin,\N,\N,0,70,70,1,1732,2,1,1.14286,1,1,20,0,0,0.5,2000,2000,1,1,1,32768,2048,0,0,7,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,0,0,1,0,2,,12340,0,20302,1,1,12340
21473,0,0,0,0,0,Bone Wastes - Beam Target 01,,\N,0,1,1,0,35,0,1.2,1.14286,1,1,20,0,0,1,2000,2000,1,1,1,0,2048,0,0,10,0,0,0,0,0,0,0,0,,0,1,1,1,1,1,0,181,1,0,128,,12340,0,1126,1,1,12340
21473,0,0,0,0,0,Bone Wastes - Beam Target 01,,\N,0,1,1,0,35,0,1.2,1.14286,1,1,20,0,0,1,2000,2000,1,1,1,0,2048,0,0,10,0,0,0,0,0,0,0,0,,0,1,1,1,1,1,0,181,1,0,128,,12340,1,17200,1,1,51831
21474,0,0,0,0,0,Coreiel,Blade Merchant,\N,0,70,70,1,1735,4224,1,1.14286,1,1,20,1,0,1,2000,2000,1,1,1,4096,2048,0,0,7,0,0,0,0,0,0,0,0,,1,1,15,1,1,1,0,0,1,0,2,,12340,0,20305,1,1,12340
21475,0,0,0,0,0,Scout Zagran,\N,\N,0,70,70,1,29,2,1,1.14286,1,1,20,0,0,0.5,2000,2000,1,1,1,0,2048,0,0,7,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,0,0,1,0,2,,12340,0,20303,1,1,12340
21476,0,0,0,0,0,Mokthar Grimblade,\N,\N,0,70,70,1,29,0,1,1.14286,1,1,20,0,0,0.5,2000,2000,1,1,1,4096,2048,0,0,7,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,0,0,1,0,2,,12340,0,20304,1,1,12340
21477,0,0,0,0,0,Rocknail Flayer,\N,\N,0,69,69,1,1839,0,1,1.14286,1,1,20,0,0,0.27,4000,2000,1,1,1,32768,2048,0,0,7,0,21477,21477,0,0,0,623,1871,,1,1,1,1,1,1,0,0,1,0,0,,12340,0,20555,1,1,12340
21478,0,0,0,0,0,Rocknail Ripper,\N,\N,0,68,69,1,1839,0,1,0.99206,1,1,20,0,0,0.75,1500,2000,1,1,1,32768,2048,0,0,7,0,21478,21478,0,0,0,622,1868,SmartAI,1,1,1,1,1,1,0,0,1,0,0,,12340,0,19867,1,1,12340
21479,0,0,0,0,0,(PH) Fel Orc Berserker,,\N,0,69,69,1,1813,0,1.2,1.14286,1,1,20,0,0,1,2000,2000,1,1,1,0,2048,0,0,7,0,0,0,0,0,0,0,0,,0,1,0.6,1,1,1,0,0,1,0,2,,12340,0,18213,1,1,51831
21480,0,0,0,0,0,Outland Ravager Elite Green,,\N,0,63,63,1,14,0,1.2,1.14286,1,1,20,0,0,1,2000,2000,1,1,1,0,2048,0,0,1,0,0,0,0,0,0,0,0,,0,1,1,1,1,1,0,0,1,0,0,,12340,0,20307,1,1,12340
21481,0,0,0,0,0,Outland Ravager Elite Orange,,\N,0,63,63,1,14,0,1.2,1.14286,1,1,20,0,0,1,2000,2000,1,1,1,0,2048,0,0,1,0,0,0,0,0,0,0,0,,0,1,1,1,1,1,0,0,1,0,0,,12340,0,20298,1,1,12340
21482,0,0,0,0,0,Outland Ravager Elite Purple,,\N,0,63,63,1,14,0,1.2,1.14286,1,1,20,0,0,1,2000,2000,1,1,1,0,2048,0,0,1,0,0,0,0,0,0,0,0,,0,1,1,1,1,1,0,0,1,0,0,,12340,0,20299,1,1,12340
21483,0,0,0,0,0,Tasaldan,Ammunition,\N,0,70,70,1,1735,128,1,1.14286,1,1,20,1,0,1,2000,2000,1,1,1,4096,2048,0,0,7,0,0,0,0,0,0,0,0,,1,1,15,1,1,1,0,0,1,0,2,,12340,0,20310,1,1,12340
21484,0,0,0,0,0,Embelar,Food & Drink,\N,0,70,70,1,1735,128,1,1.14286,1,1,20,1,0,1,2000,2000,1,1,1,4096,2048,0,0,7,0,0,0,0,0,0,0,0,,1,1,15,1,1,1,0,0,1,0,2,,12340,0,20311,1,1,12340
21485,0,0,0,0,0,Aldraan,Blade Merchant,\N,0,70,70,1,1732,4224,1,1.14286,1,1,20,1,0,1,2000,2000,1,1,1,36864,2048,0,0,7,0,0,0,0,0,0,0,0,,1,1,15,1,1,1,0,0,1,0,2,,12340,0,20313,1,1,12340
21487,0,0,0,0,0,Cendrii,Food & Drink,\N,0,70,70,1,1732,128,1,1.14286,1,1,20,1,0,1,2000,2000,1,1,1,36864,2048,0,0,7,0,0,0,0,0,0,0,0,,1,1,15,1,1,1,0,0,1,0,2,,12340,0,20314,1,1,12340
21488,0,0,0,0,0,Banro,Ammunition,\N,0,70,70,1,1732,128,1,1.14286,1,1,20,1,0,1,2000,2000,1,1,1,4096,2048,0,0,7,0,0,0,0,0,0,0,0,,1,1,15,1,1,1,0,0,1,0,2,,12340,0,20315,1,1,12340
21489,0,0,0,0,0,Bone Wastes - Event Trigger B,\N,\N,0,60,60,1,35,0,1,1.14286,1,1,20,0,0,1,2000,2000,1,1,1,33554688,2048,0,0,10,0,0,0,0,0,0,0,0,,0,1,1.35,1,1,1,0,0,1,0,130,,12340,0,16480,1,1,12340
21489,0,0,0,0,0,Bone Wastes - Event Trigger B,\N,\N,0,60,60,1,35,0,1,1.14286,1,1,20,0,0,1,2000,2000,1,1,1,33554688,2048,0,0,10,0,0,0,0,0,0,0,0,,0,1,1.35,1,1,1,0,0,1,0,130,,12340,1,17612,1,1,51831
21490,0,0,0,0,0,Horde Transporter Malfunction,,\N,0,1,1,0,35,0,1.2,1.14286,1,1,20,0,0,1,2000,2000,1,1,1,0,2048,0,0,7,0,0,0,0,0,0,0,0,,0,1,1,1,1,1,0,0,1,0,0,,12340,0,20322,1,1,51831
21490,0,0,0,0,0,Horde Transporter Malfunction,,\N,0,1,1,0,35,0,1.2,1.14286,1,1,20,0,0,1,2000,2000,1,1,1,0,2048,0,0,7,0,0,0,0,0,0,0,0,,0,1,1,1,1,1,0,0,1,0,0,,12340,1,20316,1,1,51831
21490,0,0,0,0,0,Horde Transporter Malfunction,,\N,0,1,1,0,35,0,1.2,1.14286,1,1,20,0,0,1,2000,2000,1,1,1,0,2048,0,0,7,0,0,0,0,0,0,0,0,,0,1,1,1,1,1,0,0,1,0,0,,12340,2,20319,1,1,51831
21490,0,0,0,0,0,Horde Transporter Malfunction,,\N,0,1,1,0,35,0,1.2,1.14286,1,1,20,0,0,1,2000,2000,1,1,1,0,2048,0,0,7,0,0,0,0,0,0,0,0,,0,1,1,1,1,1,0,0,1,0,0,,12340,3,20321,1,1,51831
21491,0,0,0,0,0,Alliance Transporter Malfunction,,\N,0,1,1,0,35,0,1.2,1.14286,1,1,20,0,0,1,2000,2000,1,1,1,0,2048,0,0,7,0,0,0,0,0,0,0,0,,0,1,1,1,1,1,0,0,1,0,0,,12340,0,20323,1,1,51831
21491,0,0,0,0,0,Alliance Transporter Malfunction,,\N,0,1,1,0,35,0,1.2,1.14286,1,1,20,0,0,1,2000,2000,1,1,1,0,2048,0,0,7,0,0,0,0,0,0,0,0,,0,1,1,1,1,1,0,0,1,0,0,,12340,1,20317,1,1,51831
21491,0,0,0,0,0,Alliance Transporter Malfunction,,\N,0,1,1,0,35,0,1.2,1.14286,1,1,20,0,0,1,2000,2000,1,1,1,0,2048,0,0,7,0,0,0,0,0,0,0,0,,0,1,1,1,1,1,0,0,1,0,0,,12340,2,20320,1,1,51831
21491,0,0,0,0,0,Alliance Transporter Malfunction,,\N,0,1,1,0,35,0,1.2,1.14286,1,1,20,0,0,1,2000,2000,1,1,1,0,2048,0,0,7,0,0,0,0,0,0,0,0,,0,1,1,1,1,1,0,0,1,0,0,,12340,3,20318,1,1,51831
21492,0,0,0,0,0,Wyrmcult Blessed,\N,\N,0,67,68,1,16,0,0.88889,1.14286,1,1,20,0,0,1,2000,2000,1,1,2,0,2048,0,0,2,0,21492,0,0,0,0,591,1775,SmartAI,1,1,1,1,0.97,1,0,0,1,0,0,,12340,0,12894,1,1,51831
